year,block,type,treatment,cover_pct,ppt_6mo_prior,ppt_cm_aprmay,ppt_cm_julaug,ppt_cm_gs,ppt_cm_wy,blk_bare,bg_mean_2011,Bare_2011,Herbaceous_2011,Shrub_2011,upwind_bsne,downwind_bsne,accum_bsne,rel_bsne,area_avg_cm2,vert_acc_2017,pg_2017,initial_cover,control_cover,cover_pct_delta,cover_pct_d_yearly,Annual Grasses_t0,Forb_live_t0,Litter_t0,Perennial Grasses - Alive_t0,Annual Grasses_t-1,Forb_live_t-1,Litter_t-1,Perennial Grasses - Alive_t-1
2017,5,Perennial Grasses - Alive,plant- & patch-scale,7.65,26.6188,0.9652000000000001,14.1478,6.5786,30.6578,2,0.795,0.090424673,0.892620701,0.016954626,0.3345864983589173,0.2381838834812688,0.09640261487764888,1.011091179801739,1070.8116146485713,165.13248860642875,7.65,0,0.1,7.65,7.550000000000001,0,5.41,19.2,7.65,0,0.1,36,0
2017,6,Annual Grasses,control,0,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.4961062126947755,0.3763981302654037,0.11970808242937311,1.1021585907314366,NA,150.36767450474997,0.3,0,0,0,0,0,3.31,4.72,0.3,0.333333333,0,12.22222222,1.333333333
2017,6,Annual Grasses,plant-scale,0,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.8234854595121078,0.3027236107090241,0.5207618488030844,1.9359400477341473,NA,150.36767450474997,0,0,0,0,0,0,11.8,8.31,0,0.1,0.2,19.5,0.1
2017,6,Annual Grasses,patch-scale,0,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.3017021881473036,0.9067828683048811,-0.6050806801575777,-3.225135161039789,1161.02296855,150.36767450474997,1.92,0,0,0,0,0,1.67,18.9,1.92,0.4,0,30.4,2.3
2017,6,Annual Grasses,plant- & patch-scale,0,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.41396524047714417,0.2157571445749052,0.1982080959022391,-0.486192878801475,1012.95030890025,150.36767450474997,13.49,0,0,0,0,0,3.38,20.95,13.49,2.1,0,32.7,1.3
2017,6,Forb_live,control,3.31,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.4961062126947755,0.3763981302654037,0.11970808242937311,1.1021585907314366,NA,150.36767450474997,0.3,0,3.31,3.31,0,0,3.31,4.72,0.3,0.333333333,0,12.22222222,1.333333333
2017,6,Forb_live,plant-scale,11.8,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.8234854595121078,0.3027236107090241,0.5207618488030844,1.9359400477341473,NA,150.36767450474997,0,0,3.31,11.8,8.49,0,11.8,8.31,0,0.1,0.2,19.5,0.1
2017,6,Forb_live,patch-scale,1.67,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.3017021881473036,0.9067828683048811,-0.6050806801575777,-3.225135161039789,1161.02296855,150.36767450474997,1.92,0,3.31,1.67,-1.6400000000000001,0,1.67,18.9,1.92,0.4,0,30.4,2.3
2017,6,Forb_live,plant- & patch-scale,3.38,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.41396524047714417,0.2157571445749052,0.1982080959022391,-0.486192878801475,1012.95030890025,150.36767450474997,13.49,0,3.31,3.38,0.06999999999999984,0,3.38,20.95,13.49,2.1,0,32.7,1.3
2017,6,Litter,control,4.72,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.4961062126947755,0.3763981302654037,0.11970808242937311,1.1021585907314366,NA,150.36767450474997,0.3,9.1,4.72,-4.38,0,0,3.31,4.72,0.3,0.333333333,0,12.22222222,1.333333333
2017,6,Litter,plant-scale,8.31,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.8234854595121078,0.3027236107090241,0.5207618488030844,1.9359400477341473,NA,150.36767450474997,0,9.1,4.72,-0.7899999999999991,3.5900000000000007,0,11.8,8.31,0,0.1,0.2,19.5,0.1
2017,6,Litter,patch-scale,18.9,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.3017021881473036,0.9067828683048811,-0.6050806801575777,-3.225135161039789,1161.02296855,150.36767450474997,1.92,9.1,4.72,9.799999999999999,14.18,0,1.67,18.9,1.92,0.4,0,30.4,2.3
2017,6,Litter,plant- & patch-scale,20.95,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.41396524047714417,0.2157571445749052,0.1982080959022391,-0.486192878801475,1012.95030890025,150.36767450474997,13.49,9.1,4.72,11.85,16.23,0,3.38,20.95,13.49,2.1,0,32.7,1.3
2017,6,Perennial Grasses - Alive,control,0.3,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.4961062126947755,0.3763981302654037,0.11970808242937311,1.1021585907314366,NA,150.36767450474997,0.3,0,0.3,0.3,0,0,3.31,4.72,0.3,0.333333333,0,12.22222222,1.333333333
2017,6,Perennial Grasses - Alive,plant-scale,0,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.8234854595121078,0.3027236107090241,0.5207618488030844,1.9359400477341473,NA,150.36767450474997,0,0,0.3,0,-0.3,0,11.8,8.31,0,0.1,0.2,19.5,0.1
2017,6,Perennial Grasses - Alive,patch-scale,1.92,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.3017021881473036,0.9067828683048811,-0.6050806801575777,-3.225135161039789,1161.02296855,150.36767450474997,1.92,0,0.3,1.92,1.6199999999999999,0,1.67,18.9,1.92,0.4,0,30.4,2.3
2017,6,Perennial Grasses - Alive,plant- & patch-scale,13.49,26.3908,0.9652000000000001,14.1478,6.5786,30.734,8,0.42,0.338473233,0.656531654,0.004995113,0.41396524047714417,0.2157571445749052,0.1982080959022391,-0.486192878801475,1012.95030890025,150.36767450474997,13.49,0,0.3,13.49,13.19,0,3.38,20.95,13.49,2.1,0,32.7,1.3
2017,7,Annual Grasses,control,0,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.2954469750067006,0.40994937118110436,-0.11450239617440386,-1.9326887407800046,NA,77.94353524437497,1.8,0,0,0,0,0,5.26,4.62,1.8,0.2,0,13.1,0
2017,7,Annual Grasses,plant-scale,0.12,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.1606332977477326,0.4684103088168201,-0.30777701106908695,-8.613520603267572,NA,77.94353524437497,0.47,0,0,0.12,0.12,0.12,8.06,4.34,0.47,0.7,0,19,0
2017,7,Annual Grasses,patch-scale,0,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.23727639609305093,0.325342378268128,-0.0880659821750771,-1.2366765948967668,1027.45568322,77.94353524437497,2.5,0,0,0,0,0,3.51,18.55,2.5,1.2,0,27.9,0
2017,7,Annual Grasses,plant- & patch-scale,0,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.29156396691882147,1.0200150830803771,-0.728451116161555,-16.183550870207977,1065.584619165625,77.94353524437497,2.94,0,0,0,0,0,12.72,24.25,2.94,0.8,0,48,0
2017,7,Forb_live,control,5.26,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.2954469750067006,0.40994937118110436,-0.11450239617440386,-1.9326887407800046,NA,77.94353524437497,1.8,0,5.26,5.26,0,0,5.26,4.62,1.8,0.2,0,13.1,0
2017,7,Forb_live,plant-scale,8.06,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.1606332977477326,0.4684103088168201,-0.30777701106908695,-8.613520603267572,NA,77.94353524437497,0.47,0,5.26,8.06,2.8000000000000007,0.12,8.06,4.34,0.47,0.7,0,19,0
2017,7,Forb_live,patch-scale,3.51,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.23727639609305093,0.325342378268128,-0.0880659821750771,-1.2366765948967668,1027.45568322,77.94353524437497,2.5,0,5.26,3.51,-1.75,0,3.51,18.55,2.5,1.2,0,27.9,0
2017,7,Forb_live,plant- & patch-scale,12.72,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.29156396691882147,1.0200150830803771,-0.728451116161555,-16.183550870207977,1065.584619165625,77.94353524437497,2.94,0,5.26,12.72,7.460000000000001,0,12.72,24.25,2.94,0.8,0,48,0
2017,7,Litter,control,4.62,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.2954469750067006,0.40994937118110436,-0.11450239617440386,-1.9326887407800046,NA,77.94353524437497,1.8,11.2,4.62,-6.579999999999999,0,0,5.26,4.62,1.8,0.2,0,13.1,0
2017,7,Litter,plant-scale,4.34,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.1606332977477326,0.4684103088168201,-0.30777701106908695,-8.613520603267572,NA,77.94353524437497,0.47,11.2,4.62,-6.859999999999999,-0.28000000000000025,0.12,8.06,4.34,0.47,0.7,0,19,0
2017,7,Litter,patch-scale,18.55,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.23727639609305093,0.325342378268128,-0.0880659821750771,-1.2366765948967668,1027.45568322,77.94353524437497,2.5,11.2,4.62,7.350000000000001,13.93,0,3.51,18.55,2.5,1.2,0,27.9,0
2017,7,Litter,plant- & patch-scale,24.25,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.29156396691882147,1.0200150830803771,-0.728451116161555,-16.183550870207977,1065.584619165625,77.94353524437497,2.94,11.2,4.62,13.05,19.63,0,12.72,24.25,2.94,0.8,0,48,0
2017,7,Perennial Grasses - Alive,control,1.8,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.2954469750067006,0.40994937118110436,-0.11450239617440386,-1.9326887407800046,NA,77.94353524437497,1.8,0,1.8,1.8,0,0,5.26,4.62,1.8,0.2,0,13.1,0
2017,7,Perennial Grasses - Alive,plant-scale,0.47,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.1606332977477326,0.4684103088168201,-0.30777701106908695,-8.613520603267572,NA,77.94353524437497,0.47,0,1.8,0.47,-1.33,0.12,8.06,4.34,0.47,0.7,0,19,0
2017,7,Perennial Grasses - Alive,patch-scale,2.5,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.23727639609305093,0.325342378268128,-0.0880659821750771,-1.2366765948967668,1027.45568322,77.94353524437497,2.5,0,1.8,2.5,0.7,0,3.51,18.55,2.5,1.2,0,27.9,0
2017,7,Perennial Grasses - Alive,plant- & patch-scale,2.94,25.0952,0.4318,14.3256,5.9944,28.6004,1,0.595,0.084163156,0.902719265,0.013117579,0.29156396691882147,1.0200150830803771,-0.728451116161555,-16.183550870207977,1065.584619165625,77.94353524437497,2.94,0,1.8,2.94,1.14,0,12.72,24.25,2.94,0.8,0,48,0
2017,8,Annual Grasses,control,0,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.4439518695586111,0.284681569896531,0.1592702996620807,2.114490839842942,NA,126.16435846944432,0,0,0,0,0,0,1.142857143,8.614285714,0,0.142857143,0,24.14285714,0
2017,8,Annual Grasses,plant-scale,0,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3896329843404333,0.4480365711558164,-0.05840358681538259,-0.201259195682758,NA,126.16435846944432,3.51,0,0,0,0,0,0.7,4.62,3.51,0.25,0,12.25,0
2017,8,Annual Grasses,patch-scale,0,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3721844261923138,0.167029076782382,0.20515534940993085,2.062704918190433,1157.4209150769232,126.16435846944432,5.09,0,0,0,0,0,0.23,19.72,5.09,0,0,24,0
2017,8,Annual Grasses,plant- & patch-scale,0,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.2538816657960757,0.2333420660855681,0.0205395997105082,-0.26847170613426913,1135.6565475861112,126.16435846944432,2.56,0,0,0,0,0,9.88,18.87,2.56,1.333333333,0,24.44444444,0
2017,8,Forb_live,control,1.142857143,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.4439518695586111,0.284681569896531,0.1592702996620807,2.114490839842942,NA,126.16435846944432,0,0,1.142857143,1.142857143,0,0,1.142857143,8.614285714,0,0.142857143,0,24.14285714,0
2017,8,Forb_live,plant-scale,0.7,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3896329843404333,0.4480365711558164,-0.05840358681538259,-0.201259195682758,NA,126.16435846944432,3.51,0,1.142857143,0.7,-0.4428571430000001,0,0.7,4.62,3.51,0.25,0,12.25,0
2017,8,Forb_live,patch-scale,0.23,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3721844261923138,0.167029076782382,0.20515534940993085,2.062704918190433,1157.4209150769232,126.16435846944432,5.09,0,1.142857143,0.23,-0.9128571430000001,0,0.23,19.72,5.09,0,0,24,0
2017,8,Forb_live,plant- & patch-scale,9.88,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.2538816657960757,0.2333420660855681,0.0205395997105082,-0.26847170613426913,1135.6565475861112,126.16435846944432,2.56,0,1.142857143,9.88,8.737142857,0,9.88,18.87,2.56,1.333333333,0,24.44444444,0
2017,8,Litter,control,8.614285714,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.4439518695586111,0.284681569896531,0.1592702996620807,2.114490839842942,NA,126.16435846944432,0,10.875,8.614285714,-2.2607142860000007,0,0,1.142857143,8.614285714,0,0.142857143,0,24.14285714,0
2017,8,Litter,plant-scale,4.62,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3896329843404333,0.4480365711558164,-0.05840358681538259,-0.201259195682758,NA,126.16435846944432,3.51,10.875,8.614285714,-6.255,-3.994285713999999,0,0.7,4.62,3.51,0.25,0,12.25,0
2017,8,Litter,patch-scale,19.72,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3721844261923138,0.167029076782382,0.20515534940993085,2.062704918190433,1157.4209150769232,126.16435846944432,5.09,10.875,8.614285714,8.844999999999999,11.105714286,0,0.23,19.72,5.09,0,0,24,0
2017,8,Litter,plant- & patch-scale,18.87,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.2538816657960757,0.2333420660855681,0.0205395997105082,-0.26847170613426913,1135.6565475861112,126.16435846944432,2.56,10.875,8.614285714,7.995000000000001,10.255714286000002,0,9.88,18.87,2.56,1.333333333,0,24.44444444,0
2017,8,Perennial Grasses - Alive,control,0,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.4439518695586111,0.284681569896531,0.1592702996620807,2.114490839842942,NA,126.16435846944432,0,0,0,0,0,0,1.142857143,8.614285714,0,0.142857143,0,24.14285714,0
2017,8,Perennial Grasses - Alive,plant-scale,3.51,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3896329843404333,0.4480365711558164,-0.05840358681538259,-0.201259195682758,NA,126.16435846944432,3.51,0,0,3.51,3.51,0,0.7,4.62,3.51,0.25,0,12.25,0
2017,8,Perennial Grasses - Alive,patch-scale,5.09,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.3721844261923138,0.167029076782382,0.20515534940993085,2.062704918190433,1157.4209150769232,126.16435846944432,5.09,0,0,5.09,5.09,0,0.23,19.72,5.09,0,0,24,0
2017,8,Perennial Grasses - Alive,plant- & patch-scale,2.56,25.2228,0.4318,14.3256,5.9944,29.0072,4,0.795,0.122276029,0.860532688,0.017191283,0.2538816657960757,0.2333420660855681,0.0205395997105082,-0.26847170613426913,1135.6565475861112,126.16435846944432,2.56,0,0,2.56,2.56,0,9.88,18.87,2.56,1.333333333,0,24.44444444,0
2017,9,Annual Grasses,control,0.6,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5510085554391995,1.2890781224824968,0.26193043295670276,0.501498954418414,NA,115.32784401418928,4.1,0,0.6,0.6,0,0.6,7.8,3.2,4.1,0.3,0,7.5,0
2017,9,Annual Grasses,plant-scale,1,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5676436048304536,0.9516500722866106,0.615993532543843,0.9025436006096901,NA,115.32784401418928,3.3,0,0.6,1,0.4,1,8.3,3.1,3.3,1,0.1,16.32,0.2
2017,9,Annual Grasses,patch-scale,0.4,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.4658298402602769,0.593773470967096,-0.1279436307068194,-0.6873838580104119,884.99570009,115.32784401418928,4.6,0,0.6,0.4,-0.19999999999999996,0.4,7.2,20.8,4.6,0.1,0,32.3,2.2
2017,9,Annual Grasses,plant- & patch-scale,0.1,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.5213112892330158,0.7247281661485607,-0.20341687691554575,-1.5164326858427477,990.4289514108108,115.32784401418928,19.3,0,0.6,0.1,-0.5,0.1,6.4,14.5,19.3,2.6,0,26.8,2.4
2017,9,Forb_live,control,7.8,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5510085554391995,1.2890781224824968,0.26193043295670276,0.501498954418414,NA,115.32784401418928,4.1,0,7.8,7.8,0,0.6,7.8,3.2,4.1,0.3,0,7.5,0
2017,9,Forb_live,plant-scale,8.3,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5676436048304536,0.9516500722866106,0.615993532543843,0.9025436006096901,NA,115.32784401418928,3.3,0,7.8,8.3,0.5000000000000009,1,8.3,3.1,3.3,1,0.1,16.32,0.2
2017,9,Forb_live,patch-scale,7.2,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.4658298402602769,0.593773470967096,-0.1279436307068194,-0.6873838580104119,884.99570009,115.32784401418928,4.6,0,7.8,7.2,-0.5999999999999996,0.4,7.2,20.8,4.6,0.1,0,32.3,2.2
2017,9,Forb_live,plant- & patch-scale,6.4,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.5213112892330158,0.7247281661485607,-0.20341687691554575,-1.5164326858427477,990.4289514108108,115.32784401418928,19.3,0,7.8,6.4,-1.3999999999999995,0.1,6.4,14.5,19.3,2.6,0,26.8,2.4
2017,9,Litter,control,3.2,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5510085554391995,1.2890781224824968,0.26193043295670276,0.501498954418414,NA,115.32784401418928,4.1,1.2,3.2,2,0,0.6,7.8,3.2,4.1,0.3,0,7.5,0
2017,9,Litter,plant-scale,3.1,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5676436048304536,0.9516500722866106,0.615993532543843,0.9025436006096901,NA,115.32784401418928,3.3,1.2,3.2,1.9000000000000001,-0.10000000000000009,1,8.3,3.1,3.3,1,0.1,16.32,0.2
2017,9,Litter,patch-scale,20.8,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.4658298402602769,0.593773470967096,-0.1279436307068194,-0.6873838580104119,884.99570009,115.32784401418928,4.6,1.2,3.2,19.6,17.6,0.4,7.2,20.8,4.6,0.1,0,32.3,2.2
2017,9,Litter,plant- & patch-scale,14.5,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.5213112892330158,0.7247281661485607,-0.20341687691554575,-1.5164326858427477,990.4289514108108,115.32784401418928,19.3,1.2,3.2,13.3,11.3,0.1,6.4,14.5,19.3,2.6,0,26.8,2.4
2017,9,Perennial Grasses - Alive,control,4.1,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5510085554391995,1.2890781224824968,0.26193043295670276,0.501498954418414,NA,115.32784401418928,4.1,0,4.1,4.1,0,0.6,7.8,3.2,4.1,0.3,0,7.5,0
2017,9,Perennial Grasses - Alive,plant-scale,3.3,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,1.5676436048304536,0.9516500722866106,0.615993532543843,0.9025436006096901,NA,115.32784401418928,3.3,0,4.1,3.3,-0.7999999999999998,1,8.3,3.1,3.3,1,0.1,16.32,0.2
2017,9,Perennial Grasses - Alive,patch-scale,4.6,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.4658298402602769,0.593773470967096,-0.1279436307068194,-0.6873838580104119,884.99570009,115.32784401418928,4.6,0,4.1,4.6,0.5,0.4,7.2,20.8,4.6,0.1,0,32.3,2.2
2017,9,Perennial Grasses - Alive,plant- & patch-scale,19.3,31.394,2.3368,14.605,7.747,35.9152,10,0.47,0.420656267,0.565223238,0.014120495,0.5213112892330158,0.7247281661485607,-0.20341687691554575,-1.5164326858427477,990.4289514108108,115.32784401418928,19.3,0,4.1,19.3,15.200000000000001,0.1,6.4,14.5,19.3,2.6,0,26.8,2.4
2017,10,Annual Grasses,control,0,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.8504666591140623,0.5820260184719608,0.2684406406421026,0.3417961752842305,NA,137.52705296,0,0,0,0,0,0,3.5,0.8,0,0,0,2,0
2017,10,Annual Grasses,plant-scale,0.1,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.887298274061102,1.5096417754088791,1.3776564986522226,1.674657250793834,NA,137.52705296,0.3,0,0,0.1,0.1,0.1,5.7,2.7,0.3,1.7,0,16.8,0.6
2017,10,Annual Grasses,patch-scale,0,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.4620026118291114,1.0090254412506026,-0.5470228294214912,-2.80155641223313,1186.9084595275,137.52705296,0.8,0,0,0,0,0,2.7,25.1,0.8,0.1,0,26.8,0
2017,10,Annual Grasses,plant- & patch-scale,0.1,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.849407377474856,0.9123132084367407,1.9370941690381156,2.801401496757615,1054.444849515,137.52705296,7.5,0,0,0.1,0.1,0.1,3,21.7,7.5,3.8,0,24.3,0.5
2017,10,Forb_live,control,3.5,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.8504666591140623,0.5820260184719608,0.2684406406421026,0.3417961752842305,NA,137.52705296,0,0,3.5,3.5,0,0,3.5,0.8,0,0,0,2,0
2017,10,Forb_live,plant-scale,5.7,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.887298274061102,1.5096417754088791,1.3776564986522226,1.674657250793834,NA,137.52705296,0.3,0,3.5,5.7,2.2,0.1,5.7,2.7,0.3,1.7,0,16.8,0.6
2017,10,Forb_live,patch-scale,2.7,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.4620026118291114,1.0090254412506026,-0.5470228294214912,-2.80155641223313,1186.9084595275,137.52705296,0.8,0,3.5,2.7,-0.7999999999999998,0,2.7,25.1,0.8,0.1,0,26.8,0
2017,10,Forb_live,plant- & patch-scale,3,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.849407377474856,0.9123132084367407,1.9370941690381156,2.801401496757615,1054.444849515,137.52705296,7.5,0,3.5,3,-0.5,0.1,3,21.7,7.5,3.8,0,24.3,0.5
2017,10,Litter,control,0.8,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.8504666591140623,0.5820260184719608,0.2684406406421026,0.3417961752842305,NA,137.52705296,0,0.7,0.8,0.10000000000000009,0,0,3.5,0.8,0,0,0,2,0
2017,10,Litter,plant-scale,2.7,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.887298274061102,1.5096417754088791,1.3776564986522226,1.674657250793834,NA,137.52705296,0.3,0.7,0.8,2,1.9000000000000001,0.1,5.7,2.7,0.3,1.7,0,16.8,0.6
2017,10,Litter,patch-scale,25.1,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.4620026118291114,1.0090254412506026,-0.5470228294214912,-2.80155641223313,1186.9084595275,137.52705296,0.8,0.7,0.8,24.400000000000002,24.3,0,2.7,25.1,0.8,0.1,0,26.8,0
2017,10,Litter,plant- & patch-scale,21.7,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.849407377474856,0.9123132084367407,1.9370941690381156,2.801401496757615,1054.444849515,137.52705296,7.5,0.7,0.8,21,20.9,0.1,3,21.7,7.5,3.8,0,24.3,0.5
2017,10,Perennial Grasses - Alive,control,0,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.8504666591140623,0.5820260184719608,0.2684406406421026,0.3417961752842305,NA,137.52705296,0,0,0,0,0,0,3.5,0.8,0,0,0,2,0
2017,10,Perennial Grasses - Alive,plant-scale,0.3,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.887298274061102,1.5096417754088791,1.3776564986522226,1.674657250793834,NA,137.52705296,0.3,0,0,0.3,0.3,0.1,5.7,2.7,0.3,1.7,0,16.8,0.6
2017,10,Perennial Grasses - Alive,patch-scale,0.8,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,0.4620026118291114,1.0090254412506026,-0.5470228294214912,-2.80155641223313,1186.9084595275,137.52705296,0.8,0,0,0.8,0.8,0,2.7,25.1,0.8,0.1,0,26.8,0
2017,10,Perennial Grasses - Alive,plant- & patch-scale,7.5,31.648,2.3368,14.605,7.747,36.016799999999996,12,0.17,0.48162315,0.502245136,0.016131715,2.849407377474856,0.9123132084367407,1.9370941690381156,2.801401496757615,1054.444849515,137.52705296,7.5,0,0,7.5,7.5,0.1,3,21.7,7.5,3.8,0,24.3,0.5
2017,11,Annual Grasses,control,1.4,31.2422,2.3368,14.605,7.747,35.8394,13,0.12,0.488984553,0.476196505,0.034818942,0.5145430399699188,0.5943363573925563,-0.0797933174226378,-0.3866460461038096,NA,93.49447232249997,0.7,0,1.4,1.4,0,1.4,11,1.6,0.7,0.3,0.1,12.2,0.2
